Title,Price,Promotional Price,Price Per,Product URL,Image URL
Tesco Aubergine Each,€0.79,,€0.79/each,https://www.tesco.ie/groceries/en-IE/products/266344796,https://digitalcontent.api.tesco.com/v2/media/ghs/88eba258-c650-4232-9975-8d4442912c81/b2f9fe3d-f175-4b7c-bb6d-860fd029dafa.jpeg?h=225&w=225
Farm Select Tender Stem Broccoli 200G,€1.79,,€8.95/kg,https://www.tesco.ie/groceries/en-IE/products/311675399,https://digitalcontent.api.tesco.com/v2/media/ghs/0c87310b-8b48-4e30-ae59-88790174fdc0/8bbf77cb-e063-4f23-9676-2d52656ee70a_825043060.jpeg?h=225&w=225
Farm Select Organic Tender Stem Broccoli 200G,€2.19,,€10.95/kg,https://www.tesco.ie/groceries/en-IE/products/311208737,https://digitalcontent.api.tesco.com/v2/media/ghs/d69caf01-0534-4c18-af8c-05f436ebe9c4/80bbdbce-3e6c-46cb-beb9-f0ac5f4b0a84_385787035.jpeg?h=225&w=225
Farm Select Asparagus Tips 125G,Currently out of stock,,,https://www.tesco.ie/groceries/en-IE/products/311217862,https://digitalcontent.api.tesco.com/v2/media/ghs/0076665e-b146-426c-9ddd-14231b3dd270/7b1dd75e-2ba3-409d-b819-6abd9d2e5ba7_73237794.jpeg?h=225&w=225
Farm Select Asparagus Bundles 250G,Currently out of stock,,,https://www.tesco.ie/groceries/en-IE/products/311693636,https://digitalcontent.api.tesco.com/v2/media/ghs/60bb0e21-194e-41a8-9eb4-4743dad0ecd5/d1973cda-a2f3-43cd-965f-00d483ef96be_302812886.jpeg?h=225&w=225
Farm Select Tstem Broccoli And Green Beans 400G,€2.49,,€6.22/kg,https://www.tesco.ie/groceries/en-IE/products/311261036,https://digitalcontent.api.tesco.com/v2/media/ghs/52b2eb7a-9b31-437c-af6d-46c780636b30/f923f190-098e-4d33-839d-cc9346d1414d_1567778366.jpeg?h=225&w=225
Top Fennel 1 Piece,€1.59,,€1.59/each,https://www.tesco.ie/groceries/en-IE/products/311267433,https://digitalcontent.api.tesco.com/v2/media/ghs/31967e1b-8b03-4aaf-9c74-012de2e8e0b7/5b19b618-44ed-4bdd-9a72-45a5e614d923_129700862.jpeg?h=225&w=225
