Title,Price,Promotional Price,Price Per,Product URL,Image URL
Fitzgeralds 6 Large C/Grl Wraps 6 Pack,€2.49,,€0.42/each,https://www.tesco.ie/groceries/en-IE/products/305554619,https://digitalcontent.api.tesco.com/v2/media/ghs/45e9cf8e-29f1-4d80-b50f-5befdaa4f7c0/a9264230-7472-4c83-ab40-9102c2c88990_1759333415.jpeg?h=225&w=225
Slimsters Multigrain Sqr Breads 4 Pack 180G,€1.69,,€9.39/kg,https://www.tesco.ie/groceries/en-IE/products/279667209,https://digitalcontent.api.tesco.com/v2/media/ghs/b4eb13f4-b5c3-4e60-b567-1ffc63c1d77e/snapshotimagehandler_698572883.jpeg?h=225&w=225
Tesco Folded Flatbreads Plain 6 Pack,€1.80,,€8.57/kg,https://www.tesco.ie/groceries/en-IE/products/291376220,https://digitalcontent.api.tesco.com/v2/media/ghs/ca86f60d-d1dd-4df2-a406-e5cff3881c29/5655c332-e6f6-44e2-860f-f1772faf59ee.jpeg?h=225&w=225
Brennans Poppy Seed Bagel 440G,€2.15,,€4.89/kg,https://www.tesco.ie/groceries/en-IE/products/287042044,https://digitalcontent.api.tesco.com/v2/media/ghs/61b094bb-f2d7-43b7-97cc-338bfb728a30/27408502-8035-4eb8-b263-d96824b49d47.jpeg?h=225&w=225
Brennans Be Good Sesame L/Sd Sandwich 160G,€1.30,€1.00 Clubcard Price,€8.12/kg,https://www.tesco.ie/groceries/en-IE/products/288826890,https://digitalcontent.api.tesco.com/v2/media/ghs/82ffb67f-3398-485b-bb7e-9a127c1160ac/b24028cb-8388-428e-be75-eba4e5e575b2.jpeg?h=225&w=225
Jmob Bundy 4 Original X 4 +2 Free,€2.19,,€0.36/each,https://www.tesco.ie/groceries/en-IE/products/273718989,https://digitalcontent.api.tesco.com/v2/media/ghs/0fb09a05-5894-4491-89ce-823eb6265cdb/62b12d7a-3eee-41ff-ae24-c7ec266425e6_1778306824.jpeg?h=225&w=225
Jmob Bundy Gourmet Brioche Bun 4 Pack,€2.29,,€0.57/each,https://www.tesco.ie/groceries/en-IE/products/297685304,https://digitalcontent.api.tesco.com/v2/media/ghs/b555d9fe-024f-441d-9393-90292562c4bd/snapshotimagehandler_1401998106.jpeg?h=225&w=225
Tesco Finest White Bap 280 G,€2.25,,€8.04/kg,https://www.tesco.ie/groceries/en-IE/products/303705671,https://digitalcontent.api.tesco.com/v2/media/ghs/9662a91f-3714-4d85-80f6-4a5dc359dee8/snapshotimagehandler_549514470.jpeg?h=225&w=225
Jmob Bundy 4 Seeded X 4 +2 Free,€2.19,,€0.36/each,https://www.tesco.ie/groceries/en-IE/products/273718804,https://digitalcontent.api.tesco.com/v2/media/ghs/025d7b75-f357-4b29-85f0-bd7ae7c9bccc/402a1d2c-44be-499f-beab-f5437ca5c426_33730138.jpeg?h=225&w=225
Brennans Cinnamon Raisi Bagel 440G,€2.15,,€4.89/kg,https://www.tesco.ie/groceries/en-IE/products/287042082,https://digitalcontent.api.tesco.com/v2/media/ghs/ae2ee3d0-cc77-4fa3-a2ee-e575cf45d2c4/d6335fb2-334b-4beb-856a-d9b05a993e1d.jpeg?h=225&w=225
Brennans Multigrain Bag 440G,€2.15,,€4.89/kg,https://www.tesco.ie/groceries/en-IE/products/287042113,https://digitalcontent.api.tesco.com/v2/media/ghs/2664ee44-38c7-4118-9043-3deef189a64f/d1f823c7-1889-45be-9ab2-bb9956ef9dab.jpeg?h=225&w=225
St Pierre 4 Brioche Hot Dog Rolls,€3.15,,€0.79/each,https://www.tesco.ie/groceries/en-IE/products/308868043,https://digitalcontent.api.tesco.com/v2/media/ghs/17b00169-336a-4ee5-8146-a6a8347f2311/972c323e-bf69-4b0b-b5dd-bdfce231f087_1181394788.jpeg?h=225&w=225
Gallaghers Sourdough Burger Buns 240G,€2.29,,€9.54/kg,https://www.tesco.ie/groceries/en-IE/products/308117269,https://digitalcontent.api.tesco.com/v2/media/ghs/5046ecb5-3751-4a84-8a92-d94296ab9b63/434b5509-63c8-4ab0-a2df-a7c3b1de8bbc_807248922.jpeg?h=225&w=225
Tesco 5 White Finger Rolls 275G,€1.65,,€6.00/kg,https://www.tesco.ie/groceries/en-IE/products/306647711,https://digitalcontent.api.tesco.com/v2/media/ghs/58c65a74-3e36-467d-9a00-a42f700f5a1f/9f61235b-9bbe-4d03-8277-e9e33c04bdb1_1404482022.jpeg?h=225&w=225
St Pierre 4 Brioche Baguettes,€3.39,,€0.85/each,https://www.tesco.ie/groceries/en-IE/products/303670036,https://digitalcontent.api.tesco.com/v2/media/ghs/18af1181-757d-4e56-be75-0f85f91bdf19/4a3a08f5-de7a-4ac7-92f6-7b3c18a1a00d_1927258744.jpeg?h=225&w=225
Pat The Baker Wholemeal Slimbos 222G,€1.99,,€8.96/kg,https://www.tesco.ie/groceries/en-IE/products/282051657,https://digitalcontent.api.tesco.com/v2/media/ghs/70c0a682-8cf5-432a-8c23-fbcf743807f6/snapshotimagehandler_2119119339.jpeg?h=225&w=225
Fitzgeralds Bake M/Sd And Cereal And Wraps 216G,€2.25,,€10.42/kg,https://www.tesco.ie/groceries/en-IE/products/294356054,https://digitalcontent.api.tesco.com/v2/media/ghs/f53d07dc-fed2-4f3e-b2df-8ed513ebeea9/snapshotimagehandler_737905505.jpeg?h=225&w=225
